game_id,date,time,round,meet_seq,home_team,away_team,home_score,away_score,stadium,stadium_full,attendance,game_status,end_yn,broadcast,weekday,referee,weather,temperature,humidity,is_derby,day_of_week,is_weekend,month,season_half,home_rank_before,away_rank_before,home_points_before,away_points_before,home_played_before,away_played_before,rank_difference,home_is_upper_split,away_is_upper_split,home_is_lower_split,away_is_lower_split,home_is_relegation,away_is_relegation,home_relegation_danger,away_relegation_danger,home_is_acl,away_is_acl,home_split_group,away_split_group,home_detailed_group,away_detailed_group,is_cross_split,home_form_points,away_form_points,home_recent_wins,away_recent_wins,form_difference
11,2024-03-10,16:30,2,1,광주,강원,4,2,광주 전용,광주 축구 전용경기장,5786,FE,Y,IB SPORTS//쿠팡플레이,일,최현재,맑음,13,27,0,Sunday,1,3,상반기,4,8,3,1,1,1,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,3,1,1,0,2
13,2024-03-16,14:00,3,1,대전,강원,1,1,대전 월드컵,대전 월드컵 경기장,17191,FE,Y,skySports//쿠팡플레이,토,신용준,맑음,16.6,32,0,Saturday,1,3,상반기,11,10,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,1,1,0,0,0
14,2024-03-16,16:30,3,1,대구,수원FC,1,1,DGB대구은행파크,DGB대구은행파크,11997,FE,Y,IB SPORTS//쿠팡플레이,토,김희곤,맑음,19.1,26,0,Saturday,1,3,상반기,14,3,0,4,2,2,11,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,0,4,0,1,-4
15,2024-03-16,16:30,3,1,서울,제주,2,0,서울 월드컵,서울 월드컵 경기장,29536,FE,Y,skySports//쿠팡플레이,토,김대용,맑음,16.6,29,0,Saturday,1,3,상반기,11,3,1,4,2,2,8,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,1,4,0,1,-3
16,2024-03-17,14:00,3,1,포항,광주,1,0,포항 스틸야드,포항 스틸야드,9203,FE,Y,JTBC G&S//쿠팡플레이,일,고형진,맑음,17,42,0,Sunday,1,3,상반기,6,1,3,6,2,2,5,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,3,6,1,2,-3
17,2024-03-17,14:00,3,1,김천,전북,1,0,김천 종합,김천 종합 운동장,4300,FE,Y,skySports//쿠팡플레이,일,김우성,맑음,18.2,39,0,Sunday,1,3,상반기,7,8,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,3,2,1,0,1
18,2024-03-17,16:30,3,1,울산,인천,3,3,울산 문수,울산 문수 축구경기장,15233,FE,Y,쿠팡플레이//JTBC,일,박병진,흐림,19.2,23,0,Sunday,1,3,상반기,2,11,6,1,2,2,9,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,6,1,2,0,5
19,2024-03-30,14:00,4,1,전북,울산,2,2,전주 월드컵,전주 월드컵 경기장,25782,FE,Y,skySports//쿠팡플레이,토,이동준,흐림,15,52,1,Saturday,1,3,상반기,9,1,2,7,3,3,8,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,2,7,0,2,-5
20,2024-03-30,14:00,4,1,인천,대전,2,0,인천 전용,인천 축구 전용경기장,11581,FE,Y,JTBC G&S//쿠팡플레이,토,김용우,흐림,11.2,49,0,Saturday,1,3,상반기,9,11,2,2,3,3,2,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,2,2,0,0,0
21,2024-03-30,16:30,4,1,제주,포항,0,2,제주 월드컵,제주 월드컵 경기장,6036,FE,Y,skySports//쿠팡플레이,토,김종혁,맑음,20,57,0,Saturday,1,3,상반기,7,3,4,6,3,3,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,6,1,2,-2
22,2024-03-30,16:30,4,1,수원FC,김천,1,4,수원 종합,수원 종합 운동장,6145,FE,Y,IB SPORTS//쿠팡플레이,토,김대용,맑음,17.2,32,0,Saturday,1,3,상반기,6,4,5,6,3,3,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,5,6,1,2,-1
23,2024-03-31,14:00,4,1,강원,서울,1,1,춘천 송암,춘천 송암 스포츠타운,10144,FE,Y,JTBC G&S//쿠팡플레이,일,김희곤,맑음,14.2,18,0,Sunday,1,3,상반기,10,7,2,4,3,3,3,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,2,4,0,1,-2
24,2024-03-31,16:30,4,1,광주,대구,1,2,광주 전용,광주 축구 전용경기장,7313,FE,Y,skySports//쿠팡플레이,일,채상협,맑음,20.5,33,1,Sunday,1,3,상반기,4,12,6,1,3,3,8,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,6,1,2,0,5
25,2024-04-02,19:30,5,1,포항,수원FC,1,1,포항 스틸야드,포항 스틸야드,5143,FE,Y,JTBC G&S//COUPANGPLAY,화,신용준,흐림,14,72,0,Tuesday,0,4,상반기,2,7,9,5,4,4,5,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,9,5,3,1,4
26,2024-04-02,19:30,5,1,대전,울산,2,0,대전 월드컵,대전 월드컵 경기장,7927,FE,Y,skySports//COUPANGPLAY,화,고형진,맑음,23.1,27,0,Tuesday,0,4,상반기,12,3,2,8,4,4,9,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,2,8,0,2,-6
27,2024-04-03,19:30,5,1,광주,인천,2,3,광주 전용,광주 축구 전용경기장,1562,FE,Y,IB SPORTS//COUPANGPLAY,수,김대용,비,14.5,93,0,Wednesday,0,4,상반기,6,9,6,5,4,4,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,6,5,2,1,1
28,2024-04-03,19:30,5,1,서울,김천,5,1,서울 월드컵,서울 월드컵 경기장,13040,FE,Y,JTBC G&S//COUPANGPLAY,수,정동식,흐림,18,61,0,Wednesday,0,4,상반기,9,2,5,9,4,4,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,5,9,1,3,-4
29,2024-04-03,19:30,5,1,제주,전북,2,0,제주 월드컵,제주 월드컵 경기장,3426,FE,Y,skySports//COUPANGPLAY,수,김우성,흐림,17,100,0,Wednesday,0,4,상반기,10,12,4,3,4,4,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,4,3,1,0,1
30,2024-04-03,19:30,5,1,강원,대구,3,0,춘천 송암,춘천 송암 스포츠타운,3056,FE,Y,GOLF&PBA//COUPANGPLAY,수,박병진,흐림,15.9,48,0,Wednesday,0,4,상반기,12,9,3,4,4,4,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,3,4,0,1,-1
31,2024-04-06,14:00,6,1,울산,수원FC,3,0,울산 문수,울산 문수 축구경기장,14215,FE,Y,skySports//COUPANGPLAY,토,채상협,흐림,20,40,0,Saturday,1,4,상반기,5,9,8,6,5,5,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,8,6,2,1,2
32,2024-04-06,16:30,6,1,인천,제주,0,1,인천 전용,인천 축구 전용경기장,9293,FE,Y,skySports//COUPANGPLAY,토,김희곤,맑음,13,46,0,Saturday,1,4,상반기,5,6,8,7,5,5,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,8,7,2,2,1
33,2024-04-06,16:30,6,1,김천,광주,2,1,김천 종합,김천 종합 운동장,3021,FE,Y,IB SPORTS//COUPANGPLAY,토,김종혁,맑음,21.3,33,0,Saturday,1,4,상반기,4,7,9,6,5,5,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,9,6,3,2,3
34,2024-04-07,14:00,6,1,전북,강원,2,3,전주 월드컵,전주 월드컵 경기장,11215,FE,Y,JTBC G&S//COUPANGPLAY,일,최현재,맑음,21,34,0,Sunday,1,4,상반기,12,7,3,6,5,5,5,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,3,6,0,1,-3
35,2024-04-07,14:00,6,1,대구,서울,0,0,DGB대구은행파크,DGB대구은행파크,12088,FE,Y,skySports//COUPANGPLAY,일,김용우,맑음,22,28,0,Sunday,1,4,상반기,11,6,4,8,5,5,5,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,4,8,1,2,-4
36,2024-04-07,16:30,6,1,대전,포항,1,2,대전 월드컵,대전 월드컵 경기장,10761,FE,Y,JTBC G&S//COUPANGPLAY,일,이동준,맑음,23.7,24,0,Sunday,1,4,상반기,10,3,5,10,5,5,7,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,5,10,1,3,-5
37,2024-04-13,14:00,7,1,전북,광주,2,1,전주 월드컵,전주 월드컵 경기장,11229,FE,Y,JTBC G&S//COUPANGPLAY,토,채상협,맑음,24,40,0,Saturday,1,4,상반기,12,8,3,6,6,6,4,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,2,3,0,1,-1
38,2024-04-13,14:00,7,1,서울,포항,2,4,서울 월드컵,서울 월드컵 경기장,29051,FE,Y,SBS//skySports//COUPANGPLAY,토,김종혁,맑음,24.7,30,0,Saturday,1,4,상반기,5,1,9,13,6,6,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,9,13,2,4,-4
39,2024-04-13,16:30,7,1,울산,강원,4,0,울산 문수,울산 문수 축구경기장,13874,FE,Y,skySports//COUPANGPLAY,토,김대용,맑음,23.7,34,0,Saturday,1,4,상반기,3,5,11,9,6,6,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,8,8,2,2,0
40,2024-04-13,16:30,7,1,제주,김천,0,2,제주 월드컵,제주 월드컵 경기장,4211,FE,Y,IB SPORTS//COUPANGPLAY,토,신용준,맑음,19,68,0,Saturday,1,4,상반기,4,3,10,12,6,6,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,9,9,3,3,0
41,2024-04-14,14:00,7,1,수원FC,대전,1,0,수원 종합,수원 종합 운동장,4961,FE,Y,JTBC G&S//COUPANGPLAY,일,박병진,맑음,25.6,26,0,Sunday,1,4,상반기,10,11,6,5,6,6,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,3,4,0,1,-1
42,2024-04-14,16:30,7,1,인천,대구,1,1,인천 전용,인천 축구 전용경기장,9400,FE,Y,skySports//COUPANGPLAY,일,이동준,맑음,25.2,27,0,Sunday,1,4,상반기,8,12,8,5,6,6,4,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,8,5,2,1,3
45,2024-04-20,16:30,8,1,포항,김천,0,0,포항 스틸야드,포항 스틸야드,7673,FE,Y,IB SPORTS//COUPANGPLAY,토,채상협,비,15,90,0,Saturday,1,4,상반기,1,2,16,15,7,7,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,13,12,4,4,1
46,2024-04-20,16:30,8,1,서울,전북,2,3,서울 월드컵,서울 월드컵 경기장,28048,FE,Y,skySports//COUPANGPLAY,토,김희곤,비,13.9,87,1,Saturday,1,4,상반기,5,10,9,6,7,7,5,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,8,4,2,1,4
44,2024-04-20,14:00,8,1,수원FC,제주,2,1,수원 종합,수원 종합 운동장,2522,FE,Y,JTBC G&S//COUPANGPLAY,토,최현재,비,16,80,0,Saturday,1,4,상반기,9,4,9,10,7,7,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,5,6,1,2,-1
47,2024-04-21,14:00,8,1,강원,인천,4,1,춘천 송암,춘천 송암 스포츠타운,6025,FE,Y,skySports//COUPANGPLAY,일,박병진,맑음,17.9,59,0,Sunday,1,4,상반기,8,7,9,9,7,7,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,8,8,2,2,0
48,2024-04-21,16:30,8,1,대구,대전,0,0,DGB대구은행파크,DGB대구은행파크,11330,FE,Y,JTBC G&S//COUPANGPLAY,일,김용우,흐림,17.2,77,0,Sunday,1,4,상반기,11,12,6,5,7,7,1,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,6,4,1,1,2
49,2024-04-27,14:00,9,1,대전,서울,3,1,대전 월드컵,대전 월드컵 경기장,12700,FE,Y,skySports//COUPANGPLAY,토,이동준,맑음,23.5,25,0,Saturday,1,4,상반기,12,7,6,9,8,8,5,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,4,5,1,1,-1
50,2024-04-27,16:30,9,1,광주,수원FC,1,2,광주 전용,광주 축구 전용경기장,5440,FE,Y,JTBC G&S//COUPANGPLAY,토,채상협,맑음,26.5,33,0,Saturday,1,4,상반기,12,5,6,12,7,8,7,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,0,7,0,2,-7
51,2024-04-27,16:30,9,1,김천,강원,1,0,김천 종합,김천 종합 운동장,2338,FE,Y,IB SPORTS//COUPANGPLAY,토,설태환,맑음,30.5,23,0,Saturday,1,4,상반기,2,5,16,12,8,8,3,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,10,10,3,3,0
52,2024-04-28,14:00,9,1,포항,인천,0,0,포항 스틸야드,포항 스틸야드,7564,FE,Y,skySports//COUPANGPLAY,일,김희곤,맑음,21,62,0,Sunday,1,4,상반기,2,9,17,9,8,8,7,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,11,7,3,2,4
53,2024-04-28,14:00,9,1,전북,대구,2,2,전주 월드컵,전주 월드컵 경기장,13642,FE,Y,JTBC G&S//COUPANGPLAY,일,정동식,맑음,25,43,0,Sunday,1,4,상반기,9,11,9,7,8,8,2,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,7,6,2,1,1
54,2024-04-28,16:30,9,1,울산,제주,3,1,울산 문수,울산 문수 축구경기장,20253,FE,Y,skySports//COUPANGPLAY,일,김종혁,맑음,21.5,56,0,Sunday,1,4,상반기,4,8,14,10,7,8,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,8,6,2,2,2
55,2024-04-30,19:30,10,1,대전,김천,0,0,대전 월드컵,대전 월드컵 경기장,4974,FE,Y,JTBC G&S//COUPANGPLAY,화,최현재,흐림,17.7,62,0,Tuesday,0,4,상반기,10,1,9,19,9,9,9,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,7,10,2,3,-3
56,2024-04-30,19:30,10,1,수원FC,서울,0,2,수원 종합,수원 종합 운동장,7570,FE,Y,skySports//COUPANGPLAY,화,박병진,맑음,17.9,54,1,Tuesday,0,4,상반기,4,9,15,9,9,9,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,10,4,3,1,6
57,2024-05-01,19:00,10,1,대구,울산,1,2,DGB대구은행파크,DGB대구은행파크,11466,FE,Y,MAXPORTS//GOLF&PBA//COUPANGPLAY,수,고형진,흐림,16,49,0,Wednesday,0,5,상반기,12,3,8,17,9,8,9,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,4,10,0,3,-6
58,2024-05-01,19:00,10,1,인천,전북,3,0,인천 전용,인천 축구 전용경기장,10094,FE,Y,JTBC G&S//COUPANGPLAY,수,김우성,맑음,20.5,43,0,Wednesday,0,5,상반기,8,7,10,10,9,9,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,5,7,1,2,-2
59,2024-05-01,19:00,10,1,제주,광주,1,3,제주 월드컵,제주 월드컵 경기장,4502,FE,Y,skySports//COUPANGPLAY,수,김용우,흐림,16,81,0,Wednesday,0,5,상반기,10,12,10,6,9,8,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,6,0,2,0,6
60,2024-05-01,19:00,10,1,강원,포항,2,4,춘천 송암,춘천 송암 스포츠타운,4157,FE,Y,IB SPORTS//COUPANGPLAY,수,정동식,맑음,22.1,24,0,Wednesday,0,5,상반기,6,2,12,18,9,9,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,9,9,3,2,0
61,2024-05-04,14:30,11,1,서울,울산,0,1,서울 월드컵,서울 월드컵 경기장,52600,FE,Y,skySports//COUPANGPLAY,토,김희곤,맑음,28,30,0,Saturday,1,5,상반기,6,2,12,20,10,9,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,4,12,1,4,-8
62,2024-05-04,16:30,11,1,포항,전북,1,0,포항 스틸야드,포항 스틸야드,13002,FE,Y,JTBC G&S//COUPANGPLAY,토,김종혁,맑음,26,41,0,Saturday,1,5,상반기,2,9,21,10,10,10,7,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,11,7,3,2,4
63,2024-05-05,14:00,11,1,수원FC,강원,1,2,수원 종합,수원 종합 운동장,3008,FE,Y,IB SPORTS//COUPANGPLAY,일,이동준,비,18.1,93,0,Sunday,1,5,상반기,4,7,15,12,10,10,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,9,6,3,2,3
64,2024-05-05,16:30,11,1,김천,인천,2,2,김천 종합,김천 종합 운동장,2651,FE,Y,JTBC G&S//COUPANGPLAY,일,채상협,흐리고 비,18.8,84,0,Sunday,1,5,상반기,3,6,20,13,10,10,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,11,5,3,1,6
65,2024-05-06,14:00,11,1,제주,대구,1,0,제주 월드컵,제주 월드컵 경기장,10033,FE,Y,skySports//COUPANGPLAY,월,김대용,맑음,19,74,0,Monday,0,5,상반기,10,12,10,8,10,10,2,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,3,4,1,0,-1
66,2024-05-06,16:30,11,1,광주,대전,2,1,광주 전용,광주 축구 전용경기장,4221,FE,Y,skySports//COUPANGPLAY,월,신용준,흐림,17,80,0,Monday,0,5,상반기,11,9,9,10,9,10,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,3,5,1,1,-2
67,2024-05-11,16:30,12,1,인천,서울,1,2,인천 전용,인천 축구 전용경기장,14435,FE,Y,skySports//COUPANGPLAY,토,김용우,비,17.1,90,1,Saturday,1,5,상반기,6,9,14,12,11,11,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,6,3,1,1,3
68,2024-05-11,19:00,12,1,대구,광주,3,2,DGB대구은행파크,DGB대구은행파크,11967,FE,Y,skySports//COUPANGPLAY,토,김우성,흐림,24.4,49,1,Saturday,1,5,상반기,12,9,8,12,11,10,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,3,6,0,2,-3
69,2024-05-11,19:00,12,1,강원,대전,3,3,춘천 송암,춘천 송암 스포츠타운,4263,FE,Y,IB SPORTS//COUPANGPLAY,토,최현재,비,17.5,88,0,Saturday,1,5,상반기,5,11,15,10,11,11,6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,6,5,2,1,1
72,2024-05-12,16:30,12,1,포항,제주,1,1,포항 스틸야드,포항 스틸야드,9577,FE,Y,skySports//COUPANGPLAY,일,고형진,맑음,24,34,0,Sunday,1,5,상반기,2,8,24,13,11,11,6,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,11,3,3,1,8
70,2024-05-12,14:00,12,1,전북,수원FC,2,3,전주 월드컵,전주 월드컵 경기장,13009,FE,Y,JTBC G&S//COUPANGPLAY,일,정동식,맑음,21.4,40,1,Sunday,1,5,상반기,12,6,10,15,11,11,6,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,7,9,2,3,-2
71,2024-05-12,16:30,12,1,울산,김천,2,2,울산 문수,울산 문수 축구경기장,16394,FE,Y,JTBC G&S//COUPANGPLAY,일,박병진,흐림,22.9,32,0,Sunday,1,5,상반기,2,3,23,21,10,11,1,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,15,9,5,2,6
43,2024-05-15,16:30,8,1,광주,울산,2,1,광주 전용,광주 축구 전용경기장,8069,FE,Y,skySports//COUPANGPLAY,수,이동준,흐림,15.5,70,0,Wednesday,0,5,상반기,9,2,12,24,11,11,7,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,6,13,2,4,-7
73,2024-05-18,16:30,13,1,대전,인천,0,1,대전 월드컵,대전 월드컵 경기장,10535,FE,Y,skySports//COUPANGPLAY,토,김대용,맑음,27.2,28,0,Saturday,1,5,상반기,10,8,11,14,12,12,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,6,5,1,1,1
75,2024-05-18,19:00,13,1,김천,제주,1,0,김천 종합,김천 종합 운동장,2279,FE,Y,JTBC G&S//COUPANGPLAY,토,이동준,맑음,30,26,0,Saturday,1,5,상반기,3,9,22,14,12,12,6,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,7,4,1,1,3
74,2024-05-19,16:30,13,1,광주,전북,0,3,광주 전용,광주 축구 전용경기장,8091,FE,Y,JTBC G&S//COUPANGPLAY,일,김희곤,맑음,28.5,20,0,Sunday,1,5,상반기,7,12,15,10,12,12,5,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,9,4,3,1,5
76,2024-05-19,16:30,13,1,서울,대구,1,2,서울 월드컵,서울 월드컵 경기장,27365,FE,Y,skySports//COUPANGPLAY,일,김종혁,맑음,28,35,0,Sunday,1,5,상반기,7,12,15,11,12,12,5,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,6,5,2,1,1
77,2024-05-19,16:30,13,1,강원,울산,1,0,춘천 송암,춘천 송암 스포츠타운,7850,FE,Y,IB SPORTS//COUPANGPLAY,일,채상협,맑음,28.1,29,0,Sunday,1,5,상반기,6,3,16,24,12,12,3,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,10,2,3,-3
78,2024-05-19,19:00,13,1,수원FC,포항,1,0,수원 종합,수원 종합 운동장,5126,FE,Y,skySports//COUPANGPLAY,일,신용준,맑음,24.5,40,0,Sunday,1,5,상반기,5,1,18,25,12,12,4,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,9,9,3,2,0
