game_id,date,time,round,meet_seq,home_team,away_team,home_score,away_score,stadium,stadium_full,attendance,game_status,end_yn,broadcast,weekday,referee,weather,temperature,humidity,is_derby,day_of_week,is_weekend,month,season_half,home_rank_before,away_rank_before,home_points_before,away_points_before,home_played_before,away_played_before,rank_difference,home_is_upper_split,away_is_upper_split,home_is_lower_split,away_is_lower_split,home_is_relegation,away_is_relegation,home_relegation_danger,away_relegation_danger,home_is_acl,away_is_acl,home_split_group,away_split_group,home_detailed_group,away_detailed_group,is_cross_split,home_form_points,away_form_points,home_recent_wins,away_recent_wins,form_difference
11,2023-03-05,14:00,2,1,강원,울산,0,1,춘천 송암,춘천 송암 스포츠타운,6199,FE,Y,IB SPORTS//쿠팡플레이,일,송민석,맑음,9.4,49,0,Sunday,1,3,상반기,14,4,0,3,1,1,10,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,0,3,0,1,-3
12,2023-03-05,16:30,2,1,광주,서울,0,2,광주 전용,광주 축구 전용경기장,7357,FE,Y,JTBC G&S//쿠팡플레이,일,김대용,맑음,16,25,0,Sunday,1,3,상반기,5,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,3,3,1,1,0
15,2023-03-11,16:30,3,1,강원,대구,1,1,춘천 송암,춘천 송암 스포츠타운,4058,FE,Y,JTBC G&S//쿠팡플레이,토,정동식,맑음,22.4,20,0,Saturday,1,3,상반기,14,8,0,1,2,2,6,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,0,1,0,0,-1
13,2023-03-11,14:00,3,1,수원FC,수원,2,1,수원 종합,수원 종합 운동장,8670,FE,Y,skySports//쿠팡플레이,토,신용준,맑음,22,20,1,Saturday,1,3,상반기,11,10,1,1,2,2,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,1,1,0,0,0
14,2023-03-11,14:00,3,1,대전,포항,0,0,대전 월드컵,대전 월드컵 경기장,8661,FE,Y,IB SPORTS//쿠팡플레이,토,송민석,맑음,23.7,14,0,Saturday,1,3,상반기,4,2,4,6,2,2,2,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,4,6,1,2,-2
16,2023-03-12,14:00,3,1,서울,울산,1,2,서울 월드컵,서울 월드컵 경기장,20549,FE,Y,skySports//쿠팡플레이,일,이동준,비,5.5,94,0,Sunday,1,3,상반기,2,3,6,6,2,2,1,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,6,6,2,2,0
17,2023-03-12,16:30,3,1,전북,광주,2,0,전주 월드컵,전주 월드컵 경기장,8051,FE,Y,JTBC G&S//쿠팡플레이,일,안재훈,비,7,82,0,Sunday,1,3,상반기,10,6,1,3,2,2,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,1,3,0,1,-2
18,2023-03-12,16:30,3,1,인천,제주,1,0,인천 전용,인천 축구 전용경기장,6007,FE,Y,skySports//쿠팡플레이,일,박병진,흐림,5.5,83,0,Sunday,1,3,상반기,10,8,1,2,2,2,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,1,2,0,0,-1
19,2023-03-18,14:00,4,1,포항,강원,1,1,포항 스틸야드,포항 스틸야드,7514,FE,Y,JTBC G&S//쿠팡플레이,토,김대용,맑음,13,40,0,Saturday,1,3,상반기,2,12,7,1,3,3,10,1,0,0,1,0,1,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등권,1,7,1,2,0,6
20,2023-03-18,14:00,4,1,광주,인천,5,0,광주 전용,광주 축구 전용경기장,2812,FE,Y,IB SPORTS//쿠팡플레이,토,김용우,맑음,15,26,0,Saturday,1,3,상반기,8,6,3,4,3,3,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,3,4,1,1,-1
21,2023-03-18,16:30,4,1,제주,서울,1,2,제주 월드컵,제주 월드컵 경기장,7078,FE,Y,skySports//쿠팡플레이,토,김종혁,맑음,13,42,0,Saturday,1,3,상반기,10,4,2,6,3,3,6,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,2,6,0,2,-4
22,2023-03-19,14:00,4,1,대구,전북,2,0,DGB대구은행파크,DGB대구은행파크,12253,FE,Y,JTBC G&S//쿠팡플레이,일,최현재,맑음,14,22,0,Sunday,1,3,상반기,9,6,2,4,3,3,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,2,4,0,1,-2
23,2023-03-19,14:00,4,1,수원,대전,1,3,수원 월드컵,수원 월드컵 경기장,10442,FE,Y,skySports//쿠팡플레이,일,김영수,맑음,11.9,46,0,Sunday,1,3,상반기,12,5,1,5,3,3,7,0,1,1,0,1,0,1,0,0,0,하위스플릿,상위스플릿,강등권,상위권,1,1,5,0,1,-4
24,2023-03-19,16:30,4,1,울산,수원FC,3,0,울산 문수,울산 문수 축구경기장,15230,FE,Y,skySports//쿠팡플레이,일,고형진,맑음,15.6,28,0,Sunday,1,3,상반기,2,7,9,4,3,3,5,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,9,4,3,1,5
27,2023-04-01,16:30,5,1,광주,수원FC,2,0,광주 전용,광주 축구 전용경기장,4535,FE,Y,IB SPORTS//쿠팡플레이,토,송민석,맑음,24,10,0,Saturday,1,4,상반기,5,9,6,4,4,4,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,6,4,2,1,2
28,2023-04-01,19:00,5,1,대전,서울,3,2,대전 월드컵,대전 월드컵 경기장,15793,FE,Y,JTBC G&S//쿠팡플레이,토,신용준,맑음,24.6,12,0,Saturday,1,4,상반기,3,2,8,9,4,4,1,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,8,9,2,3,-1
25,2023-04-01,14:00,5,1,전북,포항,1,2,전주 월드컵,전주 월드컵 경기장,12767,FE,Y,skySports//쿠팡플레이,토,채상협,맑음,23,21,0,Saturday,1,4,상반기,7,4,4,8,4,4,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,8,1,2,-4
26,2023-04-01,16:30,5,1,인천,대구,0,0,인천 전용,인천 축구 전용경기장,8250,FE,Y,skySports//쿠팡플레이,토,김종혁,맑음,22,30,0,Saturday,1,4,상반기,9,6,4,5,4,4,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,5,1,1,-1
29,2023-04-02,14:00,5,1,제주,울산,1,3,제주 월드컵,제주 월드컵 경기장,7140,FE,Y,skySports//쿠팡플레이,일,김우성,맑음,20.7,34,0,Sunday,1,4,상반기,11,1,2,12,4,4,10,0,1,1,0,0,0,1,0,0,1,하위스플릿,상위스플릿,강등위기,ACL권,1,2,12,0,4,-10
30,2023-04-02,16:30,5,1,수원,강원,1,1,수원 월드컵,수원 월드컵 경기장,7428,FE,Y,JTBC G&S//쿠팡플레이,일,이동준,맑음,23.2,14,0,Sunday,1,4,상반기,12,11,1,2,4,4,1,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,1,2,0,0,-1
31,2023-04-08,14:00,6,1,울산,수원,2,1,울산 문수,울산 문수 축구경기장,15181,FE,Y,JTBC G&S//쿠팡플레이,토,김대용,맑음,13,19,0,Saturday,1,4,상반기,1,11,15,2,5,5,10,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,15,2,5,0,13
32,2023-04-08,16:30,6,1,서울,대구,3,0,서울 월드컵,서울 월드컵 경기장,45007,FE,Y,skySports//쿠팡플레이,토,안재훈,맑음,14.6,31,0,Saturday,1,4,상반기,5,6,9,6,5,5,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,9,6,3,1,3
33,2023-04-08,19:00,6,1,포항,광주,2,0,포항 스틸야드,포항 스틸야드,7062,FE,Y,skySports//쿠팡플레이,토,정동식,맑음,13,11,0,Saturday,1,4,상반기,4,5,11,9,5,5,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,11,9,3,3,2
36,2023-04-09,15:00,6,1,수원FC,대전,5,3,수원 종합,수원 종합 운동장,4421,FE,Y,JTBC G&S//쿠팡플레이,일,박병진,맑음,16.8,38,0,Sunday,1,4,상반기,9,4,4,11,5,5,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,11,1,3,-7
34,2023-04-09,16:30,6,1,전북,인천,2,0,전주 월드컵,전주 월드컵 경기장,8697,FE,Y,skySports//쿠팡플레이,일,김희곤,맑음,17,27,0,Sunday,1,4,상반기,9,8,4,5,5,5,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,4,5,1,1,-1
35,2023-04-09,19:00,6,1,강원,제주,0,1,춘천 송암,춘천 송암 스포츠타운,2581,FE,Y,IB SPORTS//쿠팡플레이,일,최현재,맑음,17,24,0,Sunday,1,4,상반기,10,11,3,2,5,5,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,3,2,0,0,1
37,2023-04-15,14:00,7,1,수원,제주,2,3,수원 월드컵,수원 월드컵 경기장,5190,FE,Y,JTBC G&S//쿠팡플레이,토,김희곤,비,13.1,92,0,Saturday,1,4,상반기,12,9,2,5,6,6,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,2,4,0,1,-2
38,2023-04-15,16:30,7,1,포항,서울,1,1,포항 스틸야드,포항 스틸야드,9131,FE,Y,JTBC G&S//쿠팡플레이,토,김종혁,비,13,91,0,Saturday,1,4,상반기,2,3,14,12,6,6,1,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,11,9,3,3,2
39,2023-04-15,19:00,7,1,수원FC,전북,1,0,수원 종합,수원 종합 운동장,9221,FE,Y,skySports//쿠팡플레이,토,고형진,맑음,13.5,79,1,Saturday,1,4,상반기,8,7,7,7,6,6,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,6,7,2,2,-1
40,2023-04-16,14:00,7,1,강원,인천,0,2,춘천 송암,춘천 송암 스포츠타운,3162,FE,Y,IB SPORTS//쿠팡플레이,일,이동준,흐림,13.8,53,0,Sunday,1,4,상반기,11,10,3,5,6,6,1,0,0,1,1,0,0,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등위기,0,3,5,0,1,-2
41,2023-04-16,16:30,7,1,대전,울산,2,1,대전 월드컵,대전 월드컵 경기장,16359,FE,Y,skySports//쿠팡플레이,일,채상협,맑음,16.8,27,0,Sunday,1,4,상반기,4,1,11,18,6,6,3,1,1,0,0,0,0,0,0,0,1,상위스플릿,상위스플릿,상위권,ACL권,0,8,15,2,5,-7
42,2023-04-16,19:00,7,1,대구,광주,3,4,DGB대구은행파크,DGB대구은행파크,7534,FE,Y,skySports//쿠팡플레이,일,김대용,흐림,15.8,30,1,Sunday,1,4,상반기,10,6,6,9,6,6,4,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,6,6,1,2,0
43,2023-04-22,14:00,8,1,서울,수원,3,1,서울 월드컵,서울 월드컵 경기장,30186,FE,Y,SBS//skySports//쿠팡플레이,토,정동식,맑음,19.2,11,1,Saturday,1,4,상반기,4,12,13,2,7,7,8,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,7,1,2,0,6
44,2023-04-22,16:30,8,1,울산,포항,2,2,울산 문수,울산 문수 축구경기장,16761,FE,Y,JTBC G&S//쿠팡플레이,토,신용준,맑음,15.4,34,1,Saturday,1,4,상반기,1,2,18,15,7,7,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,12,9,4,2,3
45,2023-04-22,16:30,8,1,대구,대전,1,0,DGB대구은행파크,DGB대구은행파크,10236,FE,Y,skySports//쿠팡플레이,토,송민석,맑음,18.4,25,0,Saturday,1,4,상반기,10,3,6,14,7,7,7,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,5,10,1,3,-5
46,2023-04-22,19:00,8,1,인천,수원FC,2,2,인천 전용,인천 축구 전용경기장,8215,FE,Y,JTBC G&S//쿠팡플레이,토,김영수,맑음,20.3,14,0,Saturday,1,4,상반기,8,6,8,10,7,7,2,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,7,9,2,3,-2
47,2023-04-23,14:00,8,1,광주,강원,0,0,광주 전용,광주 축구 전용경기장,3562,FE,Y,IB SPORTS//쿠팡플레이,일,조지음,흐림,19,43,0,Sunday,1,4,상반기,5,11,12,3,7,7,6,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,9,3,3,0,6
48,2023-04-23,16:30,8,1,제주,전북,0,2,제주 월드컵,제주 월드컵 경기장,10041,FE,Y,skySports//쿠팡플레이,일,이동준,흐림,18.1,35,0,Sunday,1,4,상반기,9,10,8,7,7,7,1,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,6,6,2,2,0
49,2023-04-25,19:30,9,1,포항,수원,1,0,포항 스틸야드,포항 스틸야드,3080,FE,Y,JTBC G&S//쿠팡플레이,화,김희곤,비,9,82,0,Tuesday,0,4,상반기,3,12,16,2,8,8,9,1,0,0,1,0,1,0,1,0,0,상위스플릿,하위스플릿,상위권,강등권,1,9,1,2,0,8
50,2023-04-25,19:30,9,1,인천,울산,0,1,인천 전용,인천 축구 전용경기장,5326,FE,Y,skySports//쿠팡플레이,화,박병진,흐리고 비,11,49,0,Tuesday,0,4,상반기,9,1,9,19,8,8,8,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,5,10,1,3,-5
51,2023-04-26,19:00,9,1,강원,서울,3,2,춘천 송암,춘천 송암 스포츠타운,3640,FE,Y,skySports//쿠팡플레이,수,채상협,맑음,13.3,43,0,Wednesday,0,4,상반기,11,3,4,16,8,8,8,0,1,1,0,0,0,1,0,0,0,하위스플릿,상위스플릿,강등위기,상위권,1,3,10,0,3,-7
52,2023-04-26,19:00,9,1,광주,제주,0,1,광주 전용,광주 축구 전용경기장,2143,FE,Y,GOLF&PBA//쿠팡플레이,수,최현재,맑음,11,55,0,Wednesday,0,4,상반기,5,10,13,8,8,8,5,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,10,6,3,2,4
53,2023-04-26,19:30,9,1,전북,대전,1,2,전주 월드컵,전주 월드컵 경기장,5067,FE,Y,JTBC G&S//쿠팡플레이,수,김대용,맑음,10,58,0,Wednesday,0,4,상반기,8,4,10,14,8,8,4,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,6,9,2,3,-3
54,2023-04-26,19:30,9,1,수원FC,대구,1,1,수원 종합,수원 종합 운동장,1870,FE,Y,IB SPORTS//쿠팡플레이,수,김종혁,맑음,10.6,57,0,Wednesday,0,4,상반기,6,9,11,9,8,8,3,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,7,7,2,2,0
55,2023-04-29,14:00,10,1,수원FC,서울,0,3,수원 종합,수원 종합 운동장,5806,FE,Y,JTBC G&S//쿠팡플레이,토,김용우,비,13,95,1,Saturday,1,4,상반기,6,4,12,16,9,9,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,8,7,2,2,1
56,2023-04-29,16:30,10,1,전북,강원,0,1,전주 월드컵,전주 월드컵 경기장,5685,FE,Y,skySports//쿠팡플레이,토,김영수,흐림,14,92,0,Saturday,1,4,상반기,8,11,10,7,9,9,3,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,6,5,2,1,1
57,2023-04-30,14:00,10,1,대전,제주,0,3,대전 월드컵,대전 월드컵 경기장,13777,FE,Y,IB SPORTS//쿠팡플레이,일,안재훈,맑음,16.7,51,0,Sunday,1,4,상반기,4,9,17,11,9,9,5,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,9,9,3,3,0
58,2023-04-30,15:00,10,1,포항,인천,0,2,포항 스틸야드,포항 스틸야드,9173,FE,Y,MBC//skySports//쿠팡플레이,일,고형진,맑음,22,27,0,Sunday,1,4,상반기,3,11,19,9,9,9,8,1,0,0,1,0,0,0,1,0,0,상위스플릿,하위스플릿,상위권,강등위기,1,11,5,3,1,6
59,2023-04-30,16:30,10,1,수원,대구,0,1,수원 월드컵,수원 월드컵 경기장,8883,FE,Y,JTBC G&S//쿠팡플레이,일,이동준,맑음,18.1,38,0,Sunday,1,4,상반기,12,9,2,10,9,9,3,0,0,1,1,1,0,1,0,0,0,하위스플릿,하위스플릿,강등권,중위권,0,1,5,0,1,-4
60,2023-04-30,19:00,10,1,울산,광주,2,1,울산 문수,울산 문수 축구경기장,12068,FE,Y,skySports//쿠팡플레이,일,정회수,맑음,21,40,0,Sunday,1,4,상반기,1,5,22,13,9,9,4,1,1,0,0,0,0,0,0,1,0,상위스플릿,상위스플릿,ACL권,상위권,0,10,7,3,2,3
61,2023-05-05,14:00,11,1,대구,울산,0,3,DGB대구은행파크,DGB대구은행파크,11929,FE,Y,skySports//쿠팡플레이,금,신용준,비,19.5,95,0,Friday,0,5,상반기,7,1,13,25,10,10,6,0,1,1,0,0,0,0,0,0,1,하위스플릿,상위스플릿,중위권,ACL권,1,7,10,2,3,-3
62,2023-05-05,14:00,11,1,서울,전북,1,1,서울 월드컵,서울 월드컵 경기장,37008,FE,Y,KBS2//쿠팡플레이,금,김대용,비,19,95,1,Friday,0,5,상반기,2,10,19,10,10,10,8,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,10,6,3,2,4
63,2023-05-05,16:30,11,1,인천,수원,0,1,인천 전용,인천 축구 전용경기장,8637,FE,Y,JTBC G&S//쿠팡플레이,금,송민석,흐리고 비,18,96,0,Friday,0,5,상반기,8,12,12,2,10,10,4,0,0,1,1,0,1,0,1,0,0,하위스플릿,하위스플릿,중위권,강등권,0,7,0,2,0,7
64,2023-05-06,14:00,11,1,제주,포항,2,1,제주 월드컵,제주 월드컵 경기장,5261,FE,Y,IB SPORTS//쿠팡플레이,토,정동식,흐림,20.4,83,0,Saturday,1,5,상반기,5,3,14,19,10,10,2,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,12,8,4,2,4
65,2023-05-06,16:30,11,1,수원FC,강원,2,0,수원 종합,수원 종합 운동장,2749,FE,Y,JTBC G&S//쿠팡플레이,토,최현재,흐리고 비,12.7,84,0,Saturday,1,5,상반기,8,11,12,10,10,10,3,0,0,1,1,0,0,0,1,0,0,하위스플릿,하위스플릿,중위권,강등위기,0,8,7,2,2,1
66,2023-05-06,19:00,11,1,광주,대전,0,0,광주 전용,광주 축구 전용경기장,3687,FE,Y,skySports//쿠팡플레이,토,김우성,흐림,17,90,0,Saturday,1,5,상반기,7,4,13,17,10,10,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,4,6,1,2,-2
67,2023-05-09,19:00,12,1,울산,강원,1,0,울산 문수,울산 문수 축구경기장,5318,FE,Y,skySports//쿠팡플레이,화,이동준,맑음,22,31,0,Tuesday,0,5,상반기,1,11,28,10,11,11,10,1,0,0,1,0,0,0,1,1,0,상위스플릿,하위스플릿,ACL권,강등위기,1,10,7,3,2,3
68,2023-05-09,19:30,12,1,대구,포항,1,1,DGB대구은행파크,DGB대구은행파크,6943,FE,Y,IB SPORTS//쿠팡플레이,화,김우성,맑음,25.8,23,1,Tuesday,0,5,상반기,8,3,13,19,11,11,5,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,7,5,2,1,2
69,2023-05-09,19:30,12,1,서울,광주,3,1,서울 월드컵,서울 월드컵 경기장,10236,FE,Y,JTBC G&S//쿠팡플레이,화,고형진,맑음,20.3,41,0,Tuesday,0,5,상반기,2,7,20,14,11,11,5,1,0,0,1,0,0,0,0,1,0,상위스플릿,하위스플릿,ACL권,중위권,1,8,5,2,1,3
70,2023-05-10,19:30,12,1,제주,인천,2,0,제주 월드컵,제주 월드컵 경기장,4124,FE,Y,IB SPORTS//쿠팡플레이,수,김종혁,맑음,23.9,31,0,Wednesday,0,5,상반기,5,9,17,12,11,11,4,1,0,0,1,0,0,0,0,0,0,상위스플릿,하위스플릿,상위권,중위권,1,12,7,4,2,5
71,2023-05-10,19:30,12,1,수원,전북,0,3,수원 월드컵,수원 월드컵 경기장,7860,FE,Y,skySports//쿠팡플레이,수,정동식,맑음,22.7,32,1,Wednesday,0,5,상반기,12,10,5,11,11,11,2,0,0,1,1,1,0,1,1,0,0,하위스플릿,하위스플릿,강등권,강등위기,0,3,4,1,1,-1
72,2023-05-10,19:30,12,1,대전,수원FC,2,1,대전 월드컵,대전 월드컵 경기장,8377,FE,Y,JTBC G&S//쿠팡플레이,수,박병진,맑음,24.2,24,0,Wednesday,0,5,상반기,5,6,18,15,11,11,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,7,8,2,2,-1
74,2023-05-13,16:30,13,1,광주,대구,0,2,광주 전용,광주 축구 전용경기장,3622,FE,Y,skySports//쿠팡플레이,토,최현재,맑음,23,50,1,Saturday,1,5,상반기,8,9,14,14,12,12,1,0,0,1,1,0,0,0,0,0,0,하위스플릿,하위스플릿,중위권,중위권,0,2,8,0,2,-6
75,2023-05-13,19:00,13,1,강원,수원,0,2,춘천 송암,춘천 송암 스포츠타운,5519,FE,Y,IB SPORTS//쿠팡플레이,토,신용준,흐림,21.8,39,0,Saturday,1,5,상반기,11,12,10,5,12,12,1,0,0,1,1,0,1,1,1,0,0,하위스플릿,하위스플릿,강등위기,강등권,0,7,3,2,1,4
73,2023-05-13,14:00,13,1,포항,대전,3,2,포항 스틸야드,포항 스틸야드,7002,FE,Y,SBS//skySports//쿠팡플레이,토,고형진,맑음,17,60,0,Saturday,1,5,상반기,4,3,20,21,12,12,1,1,1,0,0,0,0,0,0,0,0,상위스플릿,상위스플릿,상위권,상위권,0,5,7,1,2,-2
76,2023-05-14,14:30,13,1,울산,서울,3,2,울산 문수,울산 문수 축구경기장,26004,FE,Y,KBS1//skySports//쿠팡플레이,일,김용우,맑음,23,52,0,Sunday,1,5,상반기,1,2,31,23,12,12,1,1,1,0,0,0,0,0,0,1,1,상위스플릿,상위스플릿,ACL권,ACL권,0,13,10,4,3,3
77,2023-05-14,16:30,13,1,인천,전북,0,0,인천 전용,인천 축구 전용경기장,15738,FE,Y,JTBC G&S//쿠팡플레이,일,김우성,맑음,20.8,45,0,Sunday,1,5,상반기,10,8,12,14,12,12,2,0,0,1,1,0,0,1,0,0,0,하위스플릿,하위스플릿,강등위기,중위권,0,4,7,1,2,-3
78,2023-05-14,19:00,13,1,수원FC,제주,0,5,수원 종합,수원 종합 운동장,3213,FE,Y,JTBC G&S//쿠팡플레이,일,김대용,맑음,22.1,35,0,Sunday,1,5,상반기,8,5,15,20,12,12,3,0,1,1,0,0,0,0,0,0,0,하위스플릿,상위스플릿,중위권,상위권,1,5,12,1,4,-7
